line #,episode #,episode,name,line,arc #,arc
2171.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Fuck! →,A1,Arc 1: Kraghammer and Vasselheim
2172.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Natural one? Natural one on the constitution saving throw. →,A1,Arc 1: Kraghammer and Vasselheim
2173.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Oh no! →,A1,Arc 1: Kraghammer and Vasselheim
2174.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,It's a bad day. →,A1,Arc 1: Kraghammer and Vasselheim
2175.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"You feel this burning pain pulse into your bloodstream, as your whole body doubles over from the pain. →",A1,Arc 1: Kraghammer and Vasselheim
2176.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Keyleth dies in episode one. →,A1,Arc 1: Kraghammer and Vasselheim
2177.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,You suffer 31 points of poison damage. →,A1,Arc 1: Kraghammer and Vasselheim
2178.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"31, on top of the six, four and six? →",A1,Arc 1: Kraghammer and Vasselheim
2179.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Yep. →,A1,Arc 1: Kraghammer and Vasselheim
2180.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Are you okay? →,A1,Arc 1: Kraghammer and Vasselheim
2181.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,The poison damage is not halved because it is not a physical attack on your body. →,A1,Arc 1: Kraghammer and Vasselheim
2182.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Is Keyleth unconscious? →,A1,Arc 1: Kraghammer and Vasselheim
2183.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"No, she's okay. →",A1,Arc 1: Kraghammer and Vasselheim
2184.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Tiberius you take 13 points of damage halved by Stoneskin so you take a total of seven. Also make a constitution saving throw. →,A1,Arc 1: Kraghammer and Vasselheim
2185.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Whatcha got? →,A1,Arc 1: Kraghammer and Vasselheim
2186.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,It's a 16. →,A1,Arc 1: Kraghammer and Vasselheim
2187.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"16, you manage to physically resist the poison in your system. You feel that slight tinge, the muscles tense, but then your dragonborn form begins to shrug off the effect of the venom. →",A1,Arc 1: Kraghammer and Vasselheim
2188.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,Can I turn to him and blow fire out of my nostrils? →,A1,Arc 1: Kraghammer and Vasselheim
2189.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Sure. →,A1,Arc 1: Kraghammer and Vasselheim
2190.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,That's what I do. →,A1,Arc 1: Kraghammer and Vasselheim
2191.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,True dragonborn challenge. That brings us to Vax. →,A1,Arc 1: Kraghammer and Vasselheim
2192.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"Okay, I start jogging backwards. →",A1,Arc 1: Kraghammer and Vasselheim
2193.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Took me down to 16 hit points. →,A1,Arc 1: Kraghammer and Vasselheim
2194.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,Can I sneak attack while prone? →,A1,Arc 1: Kraghammer and Vasselheim
2195.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"You're stealthed currently, so you would technically get a sneak attack, but you have to be in melee for you to get the other bonus. It would be sneak attack for this damage if you were to roll or if you were to throw a dagger at it, you would get the sneak attack. →",A1,Arc 1: Kraghammer and Vasselheim
2196.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"Okay, so that means one throw instead of two? →",A1,Arc 1: Kraghammer and Vasselheim
2197.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,You can throw both daggers at it. →,A1,Arc 1: Kraghammer and Vasselheim
2198.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,All right. I feel so inspired by Scanlan's bardic tunes-- →,A1,Arc 1: Kraghammer and Vasselheim
2199.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,(singing) Yeah! →,A1,Arc 1: Kraghammer and Vasselheim
2200.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,You can add it after you make the roll by the way. →,A1,Arc 1: Kraghammer and Vasselheim
2201.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,If you do a really good roll then you don't need it. →,A1,Arc 1: Kraghammer and Vasselheim
2202.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"Okay, 19 plus 11 is 30. →",A1,Arc 1: Kraghammer and Vasselheim
2203.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Because you're a rogue, isn't that critical for you? →",A1,Arc 1: Kraghammer and Vasselheim
2204.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"Yeah. Oh, yeah. →",A1,Arc 1: Kraghammer and Vasselheim
2205.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Two criticals! →,A1,Arc 1: Kraghammer and Vasselheim
2206.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"The other one, the other one is a 16 plus, plus-- is a 26. →",A1,Arc 1: Kraghammer and Vasselheim
2207.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"That also hits. You chuck both daggers out, they both arc around. →",A1,Arc 1: Kraghammer and Vasselheim
2208.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,You're used to throwing around-- →,A1,Arc 1: Kraghammer and Vasselheim
2209.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"I meant to say I was aiming at its eye, the main head's eye. →",A1,Arc 1: Kraghammer and Vasselheim
2210.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,"No, you should've said that first. →",A1,Arc 1: Kraghammer and Vasselheim
2211.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"For flavor it's fine. Just go ahead, it's fine. →",A1,Arc 1: Kraghammer and Vasselheim
2212.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"All right, four. →",A1,Arc 1: Kraghammer and Vasselheim
2213.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Four! →,A1,Arc 1: Kraghammer and Vasselheim
2214.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,(counting) 20. 20 times--is 40 plus four. →,A1,Arc 1: Kraghammer and Vasselheim
2215.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"44, that's the first dagger? →",A1,Arc 1: Kraghammer and Vasselheim
2216.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Yeah, 44 damage. →",A1,Arc 1: Kraghammer and Vasselheim
2217.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,44. →,A1,Arc 1: Kraghammer and Vasselheim
2218.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Damn! →,A1,Arc 1: Kraghammer and Vasselheim
2219.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Rogues, man. →",A1,Arc 1: Kraghammer and Vasselheim
2220.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Help me. Help! →,A1,Arc 1: Kraghammer and Vasselheim
2221.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,That's just one dagger? →,A1,Arc 1: Kraghammer and Vasselheim
2222.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,That's just one. Four plus two is six. Is that sneak attack? No. →,A1,Arc 1: Kraghammer and Vasselheim
2223.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"No, only one sneak attack per turn. →",A1,Arc 1: Kraghammer and Vasselheim
2224.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,Okay. →,A1,Arc 1: Kraghammer and Vasselheim
2225.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,40 and then six on the other one. →,A1,Arc 1: Kraghammer and Vasselheim
2226.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"One actually hit one of the heads, one of the various naga heads directly into its face. As it does it goes through both eyes and you can see it begin reeling from the attack. It's looking pretty rough, actually. The stitches beginning to come apart at some of the seams and you can see a black ichorous liquid spill out from some of the suture marks. →",A1,Arc 1: Kraghammer and Vasselheim
2227.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"Just a reminder the daggers, folks, blink back to the belt on my waist. →",A1,Arc 1: Kraghammer and Vasselheim
2228.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Because magic. Magic rogue shit. Keyleth, you're up. →",A1,Arc 1: Kraghammer and Vasselheim
2229.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Kill him! →,A1,Arc 1: Kraghammer and Vasselheim
2230.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Okay, so I'm really upset, really hurting. Out of anger I take my staff and I go (bam) and I crack and do Thunderwave pushing him back 15 feet. →",A1,Arc 1: Kraghammer and Vasselheim
2231.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"All right. Makes the saving throw. He gets pushed back, so he takes damage, just half damage. →",A1,Arc 1: Kraghammer and Vasselheim
2232.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Okay, 2d8. →",A1,Arc 1: Kraghammer and Vasselheim
2233.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,As you're setting up your gun it gets slammed right point blank to you. →,A1,Arc 1: Kraghammer and Vasselheim
2234.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Oh sorry. It takes four damage. →,A1,Arc 1: Kraghammer and Vasselheim
2235.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Four damage, all righty. →",A1,Arc 1: Kraghammer and Vasselheim
2236.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Then I'm going to turn into an eagle. →,A1,Arc 1: Kraghammer and Vasselheim
2237.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,(laughs) As one does. →,A1,Arc 1: Kraghammer and Vasselheim
2238.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"We'll say for that, because I forgot to bring an eagle, you're now a-- (eagle sounds) →",A1,Arc 1: Kraghammer and Vasselheim
2239.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,And I fly away. →,A1,Arc 1: Kraghammer and Vasselheim
2240.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Away. →,A1,Arc 1: Kraghammer and Vasselheim
2241.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,(laughter) →,A1,Arc 1: Kraghammer and Vasselheim
2242.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,"Far, far, away. →",A1,Arc 1: Kraghammer and Vasselheim
2243.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,Where are you going?! →,A1,Arc 1: Kraghammer and Vasselheim
2244.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Tell our story, Keyleth. →",A1,Arc 1: Kraghammer and Vasselheim
2245.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,That's pretty great. →,A1,Arc 1: Kraghammer and Vasselheim
2246.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Then I cry in the corner and rock back and forth a little bit. That's my turn. →,A1,Arc 1: Kraghammer and Vasselheim
2247.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"I forgot to mention you actually take half damage for the saving throw for the venom so you still would've taken 14 points of poison damage, so mark that. →",A1,Arc 1: Kraghammer and Vasselheim
2248.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,Okay. →,A1,Arc 1: Kraghammer and Vasselheim
2249.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,It is half damage on a save. That brings us to Scanlan. →,A1,Arc 1: Kraghammer and Vasselheim
2250.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Can I bonus inspire myself? →,A1,Arc 1: Kraghammer and Vasselheim
2251.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Because you're Scanlan I'll say, yes. You have such a high opinion of yourself that even you could inspire yourself. So yes, why not. →",A1,Arc 1: Kraghammer and Vasselheim
2252.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,(singing) It would help me to acquire some dice to inspire. (speaking) I inspire myself first and move five feet back so I'm on the same row as him. →,A1,Arc 1: Kraghammer and Vasselheim
2253.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,There? →,A1,Arc 1: Kraghammer and Vasselheim
2254.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Not that far. →,A1,Arc 1: Kraghammer and Vasselheim
2255.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,There. →,A1,Arc 1: Kraghammer and Vasselheim
2256.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Yes. Them I'm going to cast Lightning Bolt at him. →,A1,Arc 1: Kraghammer and Vasselheim
2257.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Okay! Straight line that way? →,A1,Arc 1: Kraghammer and Vasselheim
2258.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Straight line, that way. →",A1,Arc 1: Kraghammer and Vasselheim
2259.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,You don't have to roll to hit. You just roll damage on that. I make a saving throw. →,A1,Arc 1: Kraghammer and Vasselheim
2260.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Oh! I didn't even need to inspire. →,A1,Arc 1: Kraghammer and Vasselheim
2261.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,What's your DC on the spell? Top of your spell list. →,A1,Arc 1: Kraghammer and Vasselheim
2262.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ORION,17. →,A1,Arc 1: Kraghammer and Vasselheim
2263.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Thank you. →,A1,Arc 1: Kraghammer and Vasselheim
2264.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,17? That's a failure on its saving throw. Go ahead and roll 8d6. →,A1,Arc 1: Kraghammer and Vasselheim
2265.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,8d6?! Kill him! →,A1,Arc 1: Kraghammer and Vasselheim
2266.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,Bards. Gets spells from other classes. →,A1,Arc 1: Kraghammer and Vasselheim
2267.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,"If you kill, I will take a shit on this table. →",A1,Arc 1: Kraghammer and Vasselheim
2268.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,(counting) →,A1,Arc 1: Kraghammer and Vasselheim
2269.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,It's gone. →,A1,Arc 1: Kraghammer and Vasselheim
2270.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,24! →,A1,Arc 1: Kraghammer and Vasselheim
2271.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,24 points of lightning damage. →,A1,Arc 1: Kraghammer and Vasselheim
2272.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Yes. (sings a high-pitched note) →,A1,Arc 1: Kraghammer and Vasselheim
2273.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,How do you want to do this? (yelling) →,A1,Arc 1: Kraghammer and Vasselheim
2274.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Wait! Is this the first time you've-- →,A1,Arc 1: Kraghammer and Vasselheim
2275.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,I've never killed anything before! →,A1,Arc 1: Kraghammer and Vasselheim
2276.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,Never killed anything in two years! →,A1,Arc 1: Kraghammer and Vasselheim
2277.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LIAM,"For the people at home, we live to hear Matt say: →",A1,Arc 1: Kraghammer and Vasselheim
2278.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,ALL,"""How do you want to do this?"" →",A1,Arc 1: Kraghammer and Vasselheim
2279.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"I let the player describe their victory. As you sing to yourself to bolster your arcane energy, you release a shear bolt of energy. How do you want to do this? →",A1,Arc 1: Kraghammer and Vasselheim
2280.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"The bolt of lightning begins in its tail and works its way up through its spine, slowly but painfully torturing it as it slowly, slowly feels the effect coursing through its evil body. →",A1,Arc 1: Kraghammer and Vasselheim
2281.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"Because of your bardic ability to actually shape sound from an arcane standpoint, a lightning bolt should be an instant flash of arcane energy, you actually cause it to crawl. You control it as it begins to cascade up the torso of this horrible abomination. As it does you can see the bolts splinter and destroy each suture wound as each of its heads begins to slough off the rest of the torso until nothing is left but the single head screaming into the air. As the bolt makes its way up the neck, its eyes burst out in a blast of energy. The body falls limp to the ground. →",A1,Arc 1: Kraghammer and Vasselheim
2282.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Can it have a lightning bolt shaped in an ""S?"" →",A1,Arc 1: Kraghammer and Vasselheim
2283.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,A Scanlan-shaped lightning bolt is burned into the torso of the strange naga beast. →,A1,Arc 1: Kraghammer and Vasselheim
2284.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TRAVIS,"Well done, Scanlan, well done! →",A1,Arc 1: Kraghammer and Vasselheim
2285.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"The dust settles, the adrenaline still pumping in your system, Scanlan. All the rest of the dwarves begin stepping down, putting their crossbows down, looking down at the little gnome that created a storm from its hands. One of them pats him on the shoulder and goes, ""Well done."" →",A1,Arc 1: Kraghammer and Vasselheim
2286.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,Thank you. Just promise me you'll that tell Pike about this. →,A1,Arc 1: Kraghammer and Vasselheim
2287.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"""Okay?"" →",A1,Arc 1: Kraghammer and Vasselheim
2288.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Because it was really cool, right? →",A1,Arc 1: Kraghammer and Vasselheim
2289.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"""That was pretty cool."" →",A1,Arc 1: Kraghammer and Vasselheim
2290.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,SAM,"Okay, good. →",A1,Arc 1: Kraghammer and Vasselheim
2291.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,"All the dwarves look into the tunnel that it came from and the one that you spoke to earlier goes, ""So that's the kind of thing that's been coming out of there."" →",A1,Arc 1: Kraghammer and Vasselheim
2292.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,LAURA,Lovely. →,A1,Arc 1: Kraghammer and Vasselheim
2293.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MARISHA,Thanks for the heads up. →,A1,Arc 1: Kraghammer and Vasselheim
2294.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,TALIESIN,That was really helpful. →,A1,Arc 1: Kraghammer and Vasselheim
2295.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,We'll go ahead and leave the game there for the night. →,A1,Arc 1: Kraghammer and Vasselheim
2296.0,E1, Campaign 1 Episode 1 Arrival at Kraghammer ,MATT,(cheering) →,A1,Arc 1: Kraghammer and Vasselheim
